AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
19.475,1027.6,56.851,3.2477,25.324,1090,550.15,133.6,11.977,3.0882,93.565
19.347,1027.3,55.941,3.2277,25.293,1089.6,550.06,133.47,12.105,2.7716,91.383
19.019,1026.9,58.206,3.4587,27.129,1098.9,549.19,141.34,12.542,1.7993,119.91
18.718,1026.8,59.867,3.1889,25.323,1089.6,549.91,134.13,11.974,2.2594,100.06
17.474,1026.8,64.843,3.1673,25.348,1089.9,549.98,134.96,12.044,2.0238,98.63
15.974,1026.5,73.189,3.1373,24.86,1087.4,549.88,133.61,12.043,1.5561,82.287
14.185,1026.4,82.786,3.1104,24.582,1086.9,549.71,133.79,11.997,0.72932,62.151
12.779,1026.3,88.95,3.093,24.527,1086.8,549.54,134.03,11.966,0.9426,64.306
12.082,1026.1,90.495,3.5301,28.322,1099.9,545.06,148.8,12.902,0.81204,76.583
11.545,1025.5,91.432,3.0743,24.357,1085,549.8,133.13,11.878,1.1289,64.752
10.91,1025.1,91.381,3.0639,24.392,1085.5,549.74,133.72,11.8,1.1378,64.096
10.262,1024.6,92.612,3.087,24.389,1085.8,549.83,134.14,11.956,0.97116,64.133
9.9195,1024,93.079,3.0653,24.252,1084.9,549.93,133.54,11.814,1.0943,64.165
9.6899,1023.5,93.012,3.0606,24.258,1085,549.97,133.65,11.916,1.046,64.399
9.4235,1023.2,92.69,3.0922,24.285,1085.1,549.83,133.85,11.913,0.97029,65.178
9.24,1022.7,92.577,3.0232,24.109,1084.2,550.01,133.2,11.788,1.1055,66.175
9.1466,1022.5,93.202,3.1105,24.661,1087.4,549.81,135.78,11.956,1.2211,68.567
9.6246,1022.7,94.775,4.1405,33.231,1099.2,528.84,159.99,13.972,1.1535,73.312
11.259,1022.9,97.815,4.1064,32.528,1100,531.71,157.21,13.792,1.2207,73.265
14.021,1023,99.743,4.1313,32.472,1100,532.24,155.08,13.726,1.8042,72.594
16.718,1022.9,87.35,4.0717,31.82,1099.9,534.42,152.47,13.561,1.4468,73.025
18.645,1022.6,76.166,4.1207,31.888,1100,534.29,152.88,13.621,0.74765,70.852
19.586,1022,74.381,4.0922,31.997,1100,533.95,153.99,13.625,1.1763,73.525
19.958,1021.5,71.155,4.03,31.429,1100,535.99,153.26,13.505,1.3182,72.165
20.367,1021,70.111,4.1555,32.381,1099.8,533.08,155.16,13.714,1.3238,72.161
20.481,1020.7,66.405,4.1372,32.44,1099.9,532.91,155.44,13.678,1.075,71.417
20.53,1020.5,69.383,4.1245,32.434,1099.9,532.95,155.1,13.712,1.0046,71.235
19.21,1020.7,73.871,4.078,32.326,1100,533.26,154.98,13.678,1.0201,71.074
17.548,1020.7,80.188,4.0881,32.568,1099.9,532.28,155.32,13.713,0.99868,72.071
16.537,1020.4,83.666,3.8699,30.819,1099.9,537.87,152.06,13.396,0.86306,72.417
15.599,1020.4,86.015,3.9355,31.575,1099.9,535.26,154.25,13.573,0.73059,72.045
14.366,1020.5,89.471,3.6821,29.357,1100,542.44,150.14,13.074,0.9069,75.529
13.415,1020.4,91.363,3.3939,26.782,1096.3,549.02,142.6,12.501,1.1756,72.037
12.722,1020.2,92.723,3.1376,24.51,1085.1,550.02,133.09,11.862,1.2724,62.777
12.219,1020.1,93.225,3.174,24.744,1086.5,549.95,134.38,11.972,1.0503,62.483
11.88,1019.9,94.473,3.1395,24.858,1087.1,549.98,134.81,11.859,0.71878,61.894
11.589,1019.4,95.116,3.189,24.856,1087,550.01,134.93,11.966,0.84572,61.994
11.592,1019.4,95.525,3.1775,24.776,1086.7,550.04,134.58,11.978,0.91891,63.077
11.544,1019.3,96.329,3.1593,24.755,1086.5,550.06,134.46,11.965,1.027,63.933
11.528,1019.3,96.638,3.198,24.694,1086.1,549.94,134.15,11.965,1.1255,63.269
11.328,1019.5,96.425,4.189,32.974,1099.2,530.12,158.82,13.858,0.69046,72.426
11.421,1019.9,96.91,4.1866,33.041,1100,530.06,159.33,13.916,0.55524,72.823
12.695,1020.1,99.11,4.1395,32.651,1100.1,531.6,156.95,13.787,0.77032,72.504
15.05,1020.1,99.346,4.0707,31.757,1100,534.79,153.23,13.608,0.40237,70.893
17.56,1020.2,92.041,4.0796,31.868,1100,534.77,152.01,13.535,0.56876,70.582
19.093,1019.9,83.599,4.0735,31.531,1099.9,535.92,151.49,13.499,0.28572,64.609
20.127,1019.4,80.296,4.1526,32.03,1100,534.39,153.06,13.622,1.3634,70.712
20.757,1018.9,77.563,4.0963,31.389,1100,536.35,152,13.461,1.9194,72.901
20.816,1018.6,75.381,4.2128,32.39,1100,533.1,154.07,13.668,1.5649,75.895
20.596,1018.5,75.715,4.1778,32.431,1099.9,534.96,155,13.686,0.27721,77.447
20.284,1018.7,79.153,4.0421,31.682,1100.1,538.11,152.69,13.535,1.4451,85.653
19.907,1019,81.943,4.0528,31.891,1100,537.25,152.88,13.557,2.2917,89.252
19.344,1019.2,84.676,4.1133,32.469,1100.1,535.2,154.62,13.696,1.5636,79.772
18.472,1019.4,88.466,4.0056,31.542,1100,537.88,153.3,13.547,1.1036,77.407
17.546,1019.9,91.414,3.9804,31.308,1100,538.39,153.48,13.509,0.94902,75.98
16.913,1020.2,91.819,4.0226,31.718,1100,537.06,154.35,13.567,0.73532,76.242
16.375,1020.2,90.173,3.7482,29.496,1094.4,541.07,147.62,13.087,0.72802,71.888
16.013,1020.3,89.902,3.185,25.009,1084.3,550.07,133.84,12.006,0.53832,60.295
15.847,1020.6,88.976,3.1663,24.863,1083.6,549.93,133.26,11.99,0.93293,61.359
16.026,1020.6,87.857,2.6958,21.004,1060.7,549.84,116.46,10.856,2.2966,57.823
15.879,1020.4,88.49,2.4814,19.045,1049.3,549.86,108.24,10.337,3.2646,56.663
15.617,1020.4,90.829,2.4849,19.282,1050.5,549.87,109.26,10.385,3.2046,56.672
15.424,1020.5,92.262,3.161,25.025,1083.9,549.93,133.82,11.881,1.4403,62.029
15.132,1020.9,93.436,3.1786,25.104,1084.5,550.08,134.32,11.901,1.1631,61.469
14.978,1021.5,94.645,3.2071,25.067,1084.5,549.68,134.3,12.021,1.1888,61.404
15.499,1021.9,97.386,4.1455,32.741,1099.8,534.51,156.77,13.793,1.0112,78.249
16.373,1022.1,95.828,4.0619,31.922,1099.9,539.09,155.33,13.668,1.097,81.661
17.484,1022.4,93.849,4.1043,32.197,1100,538.19,155.28,13.762,1.1507,82.002
18.983,1022.5,87.202,4.1127,32.008,1100,538.93,154.88,13.707,1.1909,79.736
20.314,1022.4,78.722,4.1428,32.064,1099.9,538.66,154.99,13.718,1.2006,80.166
21.246,1022.2,73.172,4.1033,31.685,1099.9,539.69,154.17,13.597,1.1141,79.705
21.517,1022,68.81,4.0906,31.506,1100.1,540.28,154.42,13.605,1.1387,79.368
21.362,1021.8,69.206,4.1021,31.708,1100,539.62,154.75,13.589,1.1465,79.634
21.327,1021.9,63.403,4.0943,31.798,1100,539.43,155.33,13.629,1.0488,80.552
20.447,1022.1,68.074,4.1129,32.138,1100.2,538.09,156.39,13.68,1.1156,80.719
19.153,1022.6,76.639,4.0282,31.692,1100,539.56,155.55,13.638,1.0793,80.799
18.088,1023,84.395,4.1086,32.334,1100,537.03,157.17,13.76,1.1748,79.445
17.425,1023.4,88.426,4.0025,31.507,1099.8,539.68,155.49,13.635,0.70161,77.861
16.91,1023.8,89.838,4.0785,32.23,1099.7,537.31,157.27,13.772,0.8887,77.131
16.217,1023.9,92.586,3.6055,28.33,1089.9,544.16,144.87,12.844,0.64284,68.467
15.835,1023.9,94.469,3.2891,25.584,1084.4,549.91,136.91,12.184,0.54415,63.007
15.267,1023.8,95.195,4.1738,32.918,1099.7,534.99,158.81,13.937,0.73117,81.444
15.103,1023.8,96.838,3.202,24.666,1078.8,549.48,132.71,12.005,1.0481,61.205
15.109,1023.3,96.807,3.1836,24.767,1079.9,549.94,133.5,11.931,1.2011,59.818
14.978,1023,95.191,3.1419,24.66,1079.1,549.96,133.1,11.844,1.2237,59.814
14.785,1022.9,94.994,3.1534,24.601,1079.4,549.96,133.22,11.921,1.1615,60.868
14.435,1022.8,95.525,3.1704,24.847,1080.5,550,134.32,11.997,0.88823,60.926
14.107,1022.8,96.043,3.1514,24.67,1080.1,549.75,134.1,11.959,0.91125,61.385
14.002,1022.9,97.709,3.1947,24.771,1080.5,549.82,134.34,12.033,1.1709,62.145
14.502,1023.2,99.566,3.3813,26.179,1083.7,547.47,138.12,12.304,1.1901,64.276
15.83,1023.5,98.148,4.09,31.83,1100.1,538.83,155.38,13.648,1.0866,81.492
17.315,1023.6,87.657,4.1006,31.873,1099.9,538.76,155.88,13.72,1.1589,79.248
18.285,1023.8,80.684,4.1811,32.522,1099.9,536.69,157.31,13.796,1.0093,79.773
19.044,1023.5,77.076,4.1579,32.231,1100.1,537.83,156.38,13.728,1.1513,80.163
19.709,1023,72.731,4.133,32.027,1100,538.53,155.8,13.668,1.1733,80.123
19.871,1022.6,72.671,4.053,31.354,1099.9,540.71,154.72,13.603,1.0483,79.562
19.698,1022.5,71.831,4.1406,32.152,1099.9,538.07,156.65,13.742,0.91686,79.832
19.227,1022.4,72.74,4.1379,32.262,1100,537.75,157.14,13.716,0.95461,80.191
18.447,1022.4,74.955,4.1581,32.537,1100,536.58,157.9,13.815,1.2116,79.876
17.411,1022.7,76.853,4.1567,32.719,1100,535.82,158.83,13.848,1.2013,80.305
16.484,1022.9,80.608,3.9022,30.808,1099.9,541.97,153.98,13.459,1.152,83.227
15.842,1022.7,84.156,4.0459,31.931,1099.9,538.52,156.21,13.69,1.1049,81.997
15.444,1022.7,84.037,4.0626,32.111,1100,537.73,157.04,13.724,1.126,82.561
14.624,1022.5,85.944,3.9104,31.101,1096.2,538.86,153.91,13.508,1.1342,80.078
14.119,1022,87.381,3.2299,25.368,1082.5,549.68,136.35,12.131,1.1334,63.749
13.522,1021.8,89.549,4.1334,33.047,1099.9,534.68,160.24,13.908,0.97996,81.792
12.977,1021.9,91.149,3.1575,24.749,1079,549.61,134.19,12.011,1.1206,63.851
13.12,1021.7,92.864,3.1761,24.819,1080.1,550.02,134.39,12.033,1.1467,62.558
13.815,1021.4,91.382,3.1636,24.839,1079.8,549.96,133.96,11.9,1.0511,61.875
14.3,1021.3,89.591,3.1736,24.847,1079.9,549.89,133.8,11.892,1.0469,62.09
14.57,1021.5,87.163,3.1874,24.869,1080.2,549.88,133.89,11.851,1.491,64.132
14.673,1021.4,86.891,3.1541,24.663,1079.1,549.71,133.06,11.838,1.6919,64.004
14.883,1021.4,85.663,3.2457,25.291,1081.4,549.34,135.17,12.056,1.3783,64.953
15.227,1021.7,82.99,4.1593,32.86,1099.7,535.61,158.26,13.861,0.84036,84.4
15.562,1021.9,81.01,4.0974,32.229,1100.1,537.68,156.86,13.684,0.72306,84.696
15.87,1021.8,79.217,4.0886,32.116,1099.9,537.98,156.52,13.741,0.87782,85.252
16.34,1021.7,77.886,4.1951,32.977,1100,535.36,159.41,13.864,0.48726,80.622
16.915,1021.3,75.834,4.2057,32.998,1099.9,531.06,157.2,13.901,0.70639,71.84
17.609,1020.7,73.722,4.0829,31.83,1099.9,534.59,154.25,13.657,1.1389,72.319
18.212,1020.1,71.2,4.183,32.488,1100,532.48,155.57,13.773,1.2041,72.325
18.69,1020,68.898,4.1366,32.213,1099.9,533.51,154.97,13.635,1.3245,72.763
18.774,1019.9,69.124,4.1668,32.383,1100.1,532.81,155.35,13.672,1.0961,71.988
18.147,1020,70.309,4.1571,32.545,1099.9,532.22,155.92,13.795,0.89268,70.513
17.212,1020.4,74.42,4.1712,32.865,1099.9,530.7,157.14,13.857,0.7368,70.299
16.075,1020.6,78.163,4.0436,31.878,1099.9,533.83,154.67,13.67,1.0178,74.151
15.094,1020.8,81.528,4.0223,32.027,1099.9,533.2,155.53,13.64,1.1233,74.093
14.158,1021,84.912,4.0523,32.327,1100.1,532.06,156.73,13.792,1.1119,73.509
13.393,1021,87.433,4.0397,32.244,1100,532.37,156.86,13.774,1.0271,73.229
12.786,1021,90.151,4.0979,32.462,1100,531.4,157.63,13.828,1.1913,72.738
12.554,1020.9,91.976,4.0793,32.419,1100,531.66,157.47,13.802,1.13,73.181
12.706,1020.8,91.924,3.1253,24.448,1084.8,549.16,133.29,11.939,1.1279,63.528
12.66,1020.7,91.458,3.1048,24.322,1085.6,550.11,133.28,11.914,1.0301,64.109
12.452,1020.4,91.915,3.1246,24.302,1085.4,549.95,133.1,11.874,1.1664,64.079
12.533,1020.4,92.387,3.119,24.349,1085.6,549.92,133.29,11.89,1.1406,64.141
12.859,1020.7,93.036,3.1474,24.495,1086.4,549.98,133.65,11.944,1.08,64.098
12.832,1020.7,92.366,3.111,24.414,1086.2,549.87,133.62,11.989,1.1063,64.097
12.845,1020.9,93.357,3.1576,24.763,1087.7,549.87,134.87,12.008,1.1859,64.217
13.563,1021.3,94.23,4.1466,32.725,1100,530.71,157.24,13.878,1.0265,74.598
14.794,1021.8,92.759,4.0652,31.88,1099.9,533.36,154.87,13.748,1.0873,75.101
16.188,1021.9,86.311,4.1018,32.176,1099.9,532.77,154.63,13.663,1.0527,74.849
17.498,1021.8,75.177,4.1735,32.659,1100,531.82,155.85,13.78,1.1576,72.339
18.139,1021.6,73.02,4.1467,32.389,1099.8,532.69,155.1,13.712,1.2182,73.9
18.629,1021.2,71.39,4.0217,31.154,1100,536.76,151.47,13.472,1.3216,77.328
18.892,1020.8,69.647,4.0864,31.796,1100,534.86,153.49,13.572,1.1731,72.64
19.17,1020.6,70.08,4.1154,31.927,1099.9,534.28,154.19,13.602,1.012,71.177
18.891,1020.4,70.619,4.1507,32.294,1100,533.16,154.95,13.693,1.0104,71.685
18.45,1020.5,72.184,4.1248,32.248,1099.9,533.13,155.02,13.692,1.2872,71.016
17.887,1020.8,75.777,4.0897,32.115,1099.9,533.48,154.95,13.671,1.1489,69.562
16.796,1021.2,79.458,4.0602,32.014,1100,533.33,155.3,13.685,1.2272,70.754
15.96,1021.1,83.153,4.0045,31.622,1099.9,534.27,154.34,13.593,0.94827,73.743
14.886,1021.1,86.803,4.051,31.986,1099.8,532.98,155.88,13.787,0.71206,71.156
13.877,1021.1,90.623,4.1279,32.602,1100,530.76,157.67,13.91,0.76765,71.461
13.243,1020.9,93.707,3.94,30.975,1100.1,536.15,154.4,13.532,1.1306,71.687
13.07,1020.6,95.862,4.0937,32.132,1099.8,532.57,156.73,13.768,1.1215,70.916
12.961,1020.4,96.841,3.1744,24.493,1085.3,549.29,133.39,11.946,1.155,60.518
12.959,1020.1,96.942,3.167,24.472,1085.7,550.24,133.23,11.861,1.1608,61.363
12.784,1020,96.169,3.1192,24.252,1084.4,550.04,132.26,11.792,1.1189,61.023
12.306,1019.7,96.054,3.2069,24.818,1088,550.14,135.23,11.977,1.1378,63.951
12.114,1019.6,96.334,3.2443,25.067,1089.6,550.03,136.62,11.987,1.1029,64.115
12.222,1019.6,97.083,3.1854,24.573,1086.3,549.89,133.91,11.966,1.1824,61.89
12.506,1019.7,96.406,3.1658,24.8,1086.7,549.75,134.23,11.953,0.91026,61.512
13.707,1019.8,97.498,3.2197,25.129,1088,549.62,134.4,12.054,0.82438,61.9
16.019,1019.9,88.914,4.1823,32.73,1100,531.86,155.3,13.768,0.93914,71.379
17.531,1019.8,80.325,4.0501,31.573,1100.1,535.53,153.04,13.557,1.1464,69.872
18.429,1019.4,77.3,4.029,31.47,1099.9,535.93,152.96,13.529,1.2176,71.122
18.958,1018.9,75.759,4.0554,31.611,1100.1,535.53,153.25,13.503,1.2501,71.647
19.55,1018.7,74.369,4.1137,31.968,1099.8,534.48,154.04,13.664,1.0109,71.671
20.124,1018.6,71.731,3.9274,30.282,1100,540,150.83,13.221,0.73643,73.25
19.77,1018.4,73.372,4.1322,32.006,1099.9,534.44,154.18,13.62,0.91394,72.376
18.631,1018.2,79.715,4.157,32.469,1099.9,532.81,155.11,13.702,1.2368,72.002
17.492,1018.1,86.296,4.1431,32.54,1099.9,532.63,155.33,13.753,1.1761,72.338
16.435,1017.9,89.77,4.1027,32.349,1100.1,533.19,154.86,13.751,1.1843,75.255
15.984,1017.7,88.087,4.0067,31.868,1099.9,534.67,154.2,13.55,0.69688,76.474
15.261,1017.6,88.184,4.0481,32.11,1100,533.45,155.71,13.693,0.73388,75.975
14.18,1017.5,91.007,4.1097,32.528,1099.9,532.07,157.05,13.773,0.82509,76.902
13.188,1017.3,92.161,4.1173,32.622,1100,531.61,157.96,13.828,1.053,76.268
12.518,1016.9,93.865,4.0969,32.36,1100,532.4,157.48,13.737,1.0076,76.059
11.992,1016.7,94.772,3.1412,24.184,1083.5,550.11,132.28,11.862,1.108,65.109
11.731,1016.3,95.182,3.1707,24.597,1085.5,549.97,133.91,11.919,0.86124,64.607
11.331,1016,94.971,3.1497,24.66,1085.9,549.92,134.28,11.909,0.89696,66.693
11.042,1015.9,95.812,3.1797,24.711,1086.5,549.99,134.87,11.888,0.88936,65.607
10.908,1015.5,96.306,3.2286,24.678,1086,549.94,134.62,11.865,0.92023,64.426
10.923,1015.5,96.878,3.2459,24.959,1087.4,549.84,135.71,11.965,1.0999,64.494
10.907,1015.4,97.019,3.2239,24.945,1087.3,549.71,135.57,12.031,1.0487,64.43
11.257,1015.5,97.067,3.2147,24.971,1087.4,549.57,135.74,11.874,0.88393,64.484
11.999,1015.9,99.331,3.9321,30.471,1095.7,536.52,150.87,13.245,1.1125,72.165
13.763,1016.3,99.958,4.1256,32.055,1100,533.91,155.1,13.647,1.0308,75.066
15.646,1016.6,99.261,4.1388,31.953,1099.9,534.51,153.72,13.653,0.97618,73.651
17.493,1016.9,93.388,4.07,31.358,1099.9,536.45,152.56,13.527,1.1351,72.635
18.404,1016.8,89.876,4.1623,31.986,1099.9,534.5,153.68,13.636,1.5404,73.998
18.837,1016.5,88.413,4.0943,31.472,1099.9,536.22,152.62,13.541,1.2806,71.715
19.258,1016.2,85.725,4.1377,31.864,1100,535.08,153.33,13.581,1.2031,71.879
19.119,1015.9,82.621,4.1725,32.271,1100.1,533.94,154.02,13.597,1.1382,71.439
18.671,1015.6,83.104,4.1785,32.591,1099.9,532.76,154.75,13.759,1.2532,72.553
18.223,1015.4,84.649,4.1618,32.557,1100.3,532.82,155.04,13.743,1.3698,72.076
17.882,1015.2,86.375,4.2466,33.462,1100,529.94,157.01,13.878,1.2131,72.18
17.699,1015.2,84.273,3.6125,28.251,1094.6,544.02,143.56,12.71,1.6812,69.599
17.338,1015.3,86.694,3.2279,25.015,1086.8,550.34,133.3,12.006,1.0114,59.867
16.701,1015.4,89.441,3.2412,25.289,1088.4,550.2,134.68,11.959,0.83599,61.762
16.06,1015.5,90.212,3.1924,25.138,1087.7,550.07,134.15,11.945,0.85464,62.802
15.21,1015.5,90.768,3.2507,25.313,1088,549.55,134.99,12.042,0.67794,63.066
14.538,1015.2,92.962,4.1376,32.58,1099.9,532.31,156.41,13.758,0.75172,75.827
14.023,1015,92.9,3.2125,24.97,1086.8,549.75,134.43,12.026,0.88752,64.693
13.237,1014.6,95.361,3.194,24.702,1085.6,549.93,133.46,11.933,0.92731,61.698
13.135,1014.7,99.792,3.3608,24.991,1087.2,549.88,134.61,11.873,0.72068,61.571
12.895,1014.8,100.11,3.4515,24.92,1086.8,549.83,134.36,11.855,1.0289,63.35
12.613,1014.9,100.08,3.5327,24.974,1087.1,549.76,134.86,11.831,1.1198,63.435
12.34,1014.9,100.01,3.5853,24.819,1086.5,549.69,134.68,11.827,1.194,63.656
12.203,1015,99.627,3.4428,24.997,1087.2,549.76,135.1,11.863,0.95435,63.074
13.254,1015.1,100.11,4.1602,32.24,1099.8,533.57,155.43,13.653,0.90906,75.188
15.243,1015.2,100.08,4.0813,31.471,1099.9,536.33,152.44,13.469,1.1502,75.759
17.393,1015.3,97.106,4.1456,31.861,1100,535.06,152.73,13.555,1.1363,72.991
19.471,1015.4,89.794,4.1489,31.91,1100.1,535,152.79,13.588,1.2422,73.836
20.442,1015.2,85.059,4.0408,30.985,1099.9,538.09,150.63,13.315,1.1897,74.077
21.026,1015,81.008,3.9583,30.483,1099.9,539.86,149.64,13.249,1.1021,73.873
21.287,1014.7,74.957,4.0978,31.719,1099.9,536.11,152.14,13.55,1.1581,73.429
21.388,1014.5,71.343,4.1376,32.136,1100.1,534.77,153.16,13.575,1.0905,73.926
20.787,1014.2,80.41,4.1354,32.435,1100,533.7,153.5,13.642,1.308,73.225
19.363,1014.1,89.382,4.0942,32.07,1099.9,534.69,153.17,13.576,1.5406,71.873
18.675,1014.5,90.396,4.118,32.364,1100.1,533.7,153.86,13.653,1.1995,72.041
18.179,1014.6,88.163,4.0093,31.623,1100,535.91,152.82,13.489,1.1447,72.308
17.595,1014.8,88.528,3.9744,31.38,1099.9,536.54,152.51,13.464,0.8454,75.045
16.843,1014.9,90.223,4.019,31.787,1100,535.16,153.7,13.569,0.68723,75.024
16.096,1014.7,91.294,3.9936,31.637,1100,535.44,153.58,13.554,0.60558,75.597
15.785,1014.8,91.842,4.0451,31.976,1100.1,534.34,154.46,13.597,0.71444,76.119
15.503,1014.9,91.262,4.0305,31.908,1100,534.5,154.68,13.643,0.76342,75.661
15.054,1015,92.233,3.1489,24.505,1084.6,549.86,132.2,11.852,1.0157,63.311
14.706,1014.9,93.642,3.1483,24.697,1086.6,550.36,133.55,11.991,1.0813,61.991
14.626,1014.9,94.002,3.1913,24.714,1086.6,550.38,133.6,12.002,0.73124,61.954
14.413,1015.1,94.577,3.2086,24.923,1087,549.73,133.88,11.989,0.92416,62.053
14.344,1015.1,94.73,3.1767,25.03,1087.2,550.05,134.18,11.875,0.74493,61.818
14.354,1015.2,94.963,3.1804,25.125,1087.6,550.09,134.54,11.889,0.73015,62.907
14.442,1015.7,94.518,3.2216,25.22,1088.4,549.83,135.1,11.959,0.95308,62.746
15.608,1016.1,96.213,4.1346,32.535,1100.2,532.68,154.91,13.704,1.0383,74.235
17.05,1016.2,95.128,4.0528,31.69,1099.9,535.56,152.75,13.519,1.4019,73.333
18.491,1016.2,89.258,4.0193,31.422,1100,536.56,151.92,13.448,1.3833,72.933
19.903,1016.2,80.542,4.0425,31.482,1100,536.46,151.94,13.456,1.109,72.332
21.186,1016.1,75.829,4.1073,32.091,1100,534.49,152.95,13.62,1.1531,72.423
21.745,1015.7,72.504,3.9341,30.696,1099.9,539.18,150.44,13.264,1.0626,72.664
21.597,1015.5,74.193,4.0749,31.765,1099.9,535.64,152.47,13.526,1.0869,72.72
21.373,1015.6,75.79,4.3592,33.927,1100.3,528.34,154.99,13.98,0.74503,79.639
20.724,1015.9,77.145,4.199,33.097,1100,531.17,155.11,13.781,0.91857,72.527
19.651,1016.3,81.177,4.1708,33.013,1099.9,531.35,155.34,13.8,1.2192,71.032
18.346,1016.9,78.104,3.9984,31.77,1100,534.88,154.13,13.548,1.1886,72.519
16.937,1017.1,82.402,3.947,31.291,1100,536.21,153.37,13.497,1.17,74.047
15.641,1017.3,87.704,3.9675,31.519,1100.1,535.46,154.01,13.54,0.99259,74.192
14.815,1017.5,90.96,4.0039,31.724,1099.9,534.56,154.68,13.626,0.73563,73.928
14.437,1017.6,93.727,4.1032,32.406,1099.9,532.19,156.41,13.792,0.72727,73.745
14.297,1017.6,95.688,4.016,31.602,1100,534.73,154.74,13.62,0.72685,73.479
14.526,1017.6,97.398,3.3646,26.102,1093.9,550.15,139.32,12.335,0.74013,69.086
14.782,1017.7,97.5,3.2314,24.916,1087,550.08,133.56,11.98,1.1339,61.441
14.942,1018,96.891,3.2275,25.124,1088,549.98,134.45,12.06,1.1253,62.549
14.798,1018.3,96.173,3.2505,25.126,1088.5,549.88,134.86,12.01,1.0877,62.699
14.836,1018.5,95.909,3.2217,25.039,1087.8,549.86,134.08,12.036,1.0597,61.81
15.417,1018.7,95.272,3.2632,25.148,1088.4,549.97,134.31,12.085,0.83156,62.088
15.633,1019.1,95.094,3.2546,25.119,1088.2,549.99,134.11,11.917,0.7204,61.186
15.722,1019.9,93.847,3.3336,25.737,1090.3,548.81,136.23,12.125,0.873,63.879
16.02,1020.6,91.901,4.1464,32.446,1099.8,532.38,155.18,13.759,1.0817,71.728
16.487,1020.9,89.121,3.9858,31.034,1097.8,535.85,151.08,13.432,1.2461,69.677
17.036,1021,87.043,4.1014,31.949,1099.9,533.96,154.35,13.684,1.2719,70.672
17.263,1021.2,86.023,4.099,32.017,1100,533.61,154.58,13.656,0.96271,71.196
17.402,1020.8,86.368,4.093,31.881,1100,533.89,154.55,13.656,1.1802,72.173
17.2,1020.8,88.202,4.1062,32.02,1100,533.35,154.79,13.727,1.2356,71.565
17.094,1020.8,87.804,4.1215,32.1,1100,533.14,155.23,13.721,0.92854,69.447
17.002,1020.9,89.051,4.1599,32.377,1100,532.23,155.64,13.743,1.012,69.886
16.967,1021.1,89.593,4.1211,32.113,1100,532.99,155,13.727,0.84538,68.836
16.875,1021.4,90.564,4.1762,32.568,1100.1,531.61,155.91,13.853,1.415,69.61
16.907,1021.9,88.301,4.1247,32.293,1100,532.71,155.2,13.741,1.2093,69
16.866,1022.2,87.402,4.0739,31.724,1099.9,534.33,154.36,13.65,1.3229,69.405
16.747,1022.5,87.945,3.9885,31.078,1100,536.25,153.24,13.523,1.1822,67.379
16.71,1022.8,87.687,4.0919,31.987,1099.9,533.41,154.92,13.658,1.3411,65.559
16.729,1022.9,85.651,3.2996,25.541,1091.4,549.87,136.33,12.169,1.1947,62.574
16.64,1022.7,87.027,3.2596,25.209,1089.1,549.25,134.63,12.044,1.1741,59.8
16.489,1022.5,85.536,4.0666,31.932,1099.3,533.23,154.33,13.682,1.5814,74.521
16.5,1022.4,86.567,3.2054,24.8,1087.6,549.91,133.24,12.024,1.8461,68.503
16.562,1022.2,88.946,3.2563,25.305,1090,549.85,135.22,12.136,1.735,69.539
16.623,1022,89.808,3.0499,23.634,1080.4,549.74,128.05,11.631,2.4217,65.545
16.685,1022,89.534,2.5708,19.527,1056.1,549.97,110.12,10.397,5.0612,62.703
16.747,1021.9,90.177,3.2178,24.969,1087.9,550.12,133.67,12.034,2.5863,83.18
16.808,1021.9,90.675,3.247,25.098,1088.7,549.86,134.04,11.979,2.4499,83.884
16.87,1021.8,89.664,3.2545,25.291,1089.5,549.59,134.67,12.043,2.5232,85.56
16.952,1021.8,89.17,4.11,32.174,1100,533.18,154.39,13.667,4.2541,91.411
17.277,1021.8,87.028,4.014,31.363,1100,535.86,152.92,13.493,2.5316,94.53
17.674,1021.7,82.399,4.0133,31.303,1099.9,536.12,152.8,13.482,2.3528,94.184
18.07,1021.6,79.612,4.0753,31.648,1099.9,534.93,153.58,13.582,1.9434,93.511
18.467,1021.3,77.679,4.1406,32.325,1100,532.96,154.74,13.717,2.1164,92.827
18.815,1020.8,76.997,4.1723,32.527,1100,532.38,154.8,13.708,1.7035,104.12
18.875,1020.6,76.514,4.1133,31.989,1100,533.93,153.94,13.674,1.4092,81.434
18.664,1020.4,77.732,4.1452,32.298,1100.1,532.96,154.75,13.712,1.1817,70.467
18.243,1020.4,81.421,4.1611,32.478,1099.9,532.33,155.09,13.771,1.1898,71.892
17.797,1020.4,84.525,4.0815,31.981,1100,534.11,154.12,13.689,1.1705,70.07
17.203,1020.4,86.34,4.1297,32.582,1100.2,532.12,155.37,13.813,1.2732,70.175
16.575,1020.3,88.403,3.9354,30.842,1100,537.4,152.16,13.437,1.1736,71.221
16.042,1020.2,90.044,3.942,31.073,1100,536.93,152.34,13.437,1.1238,74.896
